icao24,callsign,dep_airport,arr_airport,firstseen,lastseen,day,event_ts,flight_duration_sec,dep_horiz_m,dep_vert_m,arr_horiz_m,arr_vert_m,dep_cand,arr_cand
038b22,QTR1505,VHHH,WSSS,1703770653,1703800186,1703718000,2023-12-28 14:37:33,29533,6876,6593,29918,8315,3,1
038b24,AFR1413,KLAX,LOWW,1687909575,1687937342,1687906800,2023-06-28 01:46:15,27767,10537,1063,41652,83,5,1
038c27,QFA6654,EFHK,KATL,1686248208,1686271677,1686178800,2023-06-08 20:16:48,23469,16309,6802,18632,2112,2,4
038d05,UAL6300,LFPG,EFHK,1695108276,1695146246,1695078000,2023-09-19 09:24:36,37970,30334,3324,9334,9386,5,2
038d31,QTR4861,LHBP,YSSY,1692557391,1692573903,1692486000,2023-08-20 20:49:51,16512,14234,6011,25596,2998,3,5
038f0c,AFR6065,EFHK,KORD,1701481866,1701485353,1701471600,2023-12-02 02:51:06,3487,47676,4338,34464,3729,5,5
038f88,RYR6246,ESSA,EFHK,1696479873,1696518634,1696460400,2023-10-05 06:24:33,38761,39925,5679,5204,2266,5,4
0391f0,AAL1346,LHBP,WSSS,1702530984,1702573966,1702508400,2023-12-14 06:16:24,42982,3993,8498,41059,3107,1,1
0394fa,QFA4598,LKPR,KDFW,1673946204,1673968308,1673910000,2023-01-17 10:03:24,22104,20095,2029,44372,6955,3,2
039528,AAL5769,KATL,EGKK,1695342561,1695391407,1695337200,2023-09-22 02:29:21,48846,5872,4924,15271,4058,4,2
039723,SIA4630,EGLL,OMDB,1675035879,1675062152,1675033200,2023-01-30 00:44:39,26273,11559,1321,29969,7491,2,4
039735,BAW9401,KATL,LEBL,1693798980,1693836253,1693782000,2023-09-04 05:43:00,37273,3577,5228,27418,5835,2,4
0399ae,DAL6575,EDDM,EGKK,1699037721,1699090139,1698966000,2023-11-03 19:55:21,52418,26065,4339,8395,6876,3,4
039c40,UAE4246,LPPT,ESSA,1693109883,1693148129,1693090800,2023-08-27 06:18:03,38246,29461,7256,1857,7685,1,1
039cdf,BAW8580,YSSY,KJFK,1697370171,1697412716,1697324400,2023-10-15 13:42:51,42545,10292,5868,35056,8348,2,2
039d52,UAL2296,EGKK,KJFK,1675644939,1675659912,1675638000,2023-02-06 01:55:39,14973,21828,4927,37852,7933,3,4
03a328,BAW3228,LEBL,YSSY,1695126942,1695134971,1695078000,2023-09-19 14:35:42,8029,38592,2057,4603,3736,1,5
03a801,ACA5218,KORD,LKPR,1689668547,1689703343,1689634800,2023-07-18 10:22:27,34796,23092,6345,8030,1263,5,2
03a947,DLH197,LFPO,KATL,1684903104,1684948057,1684882800,2023-05-24 06:38:24,44953,12300,2032,5142,7639,3,5
03aab7,AFR8084,LKPR,ESSA,1672595325,1672622389,1672527600,2023-01-01 18:48:45,27064,38973,1651,31203,7793,4,2
03ad4a,RYR9353,KLAX,EGLL,1695222366,1695225068,1695164400,2023-09-20 17:06:06,2702,34799,50,42594,3230,4,4
03b0e1,DAL4112,EPWA,LFPG,1674342576,1674394008,1674342000,2023-01-22 00:09:36,51432,34046,4986,13371,2058,3,3
03b105,UAL9032,EDDF,LFPG,1701649554,1701681299,1701644400,2023-12-04 01:25:54,31745,27941,8722,39578,2825,3,1
03b44f,BAW8274,EDDF,OTHH,1678380213,1678394049,1678316400,2023-03-09 17:43:33,13836,43769,8473,45010,978,4,2
03b84c,BAW8566,LPPT,KORD,1682636433,1682669421,1682636400,2023-04-28 01:00:33,32988,48135,3822,22461,2919,2,1
03bc89,QTR4767,EDDM,EDDF,1698031026,1698075502,1698015600,2023-10-23 05:17:06,44476,38369,7147,13206,8741,3,1
03c05e,UAE1272,LOWW,EHAM,1687326450,1687367222,1687302000,2023-06-21 07:47:30,40772,26474,6447,20561,2921,3,5
03c396,ACA427,EDDM,WSSS,1676657979,1676702096,1676588400,2023-02-17 19:19:39,44117,35504,4429,18237,1027,5,3
03c3be,QTR3381,EDDM,VHHH,1690856307,1690877945,1690844400,2023-08-01 04:18:27,21638,38881,9757,19823,7289,2,4
03c5f9,SIA1560,EKCH,KLAX,1701068907,1701082341,1701039600,2023-11-27 08:08:27,13434,12279,5070,47234,8689,5,4
03cb96,BAW5920,EFHK,OMDB,1679042781,1679059266,1679007600,2023-03-17 09:46:21,16485,18890,7685,36292,1061,2,1
03cc5d,QTR1801,OMDB,OTHH,1684585062,1684624966,1684537200,2023-05-20 14:17:42,39904,42180,1573,39854,5377,1,1
03cc75,UAE2622,EDDM,LOWW,1675092963,1675125054,1675033200,2023-01-30 16:36:03,32091,14724,9497,16214,3493,2,4
03cc99,AFR5613,KDFW,KATL,1682487405,1682512798,1682463600,2023-04-26 07:36:45,25393,14514,7373,40945,4864,5,1
03ced9,DLH133,RJTT,EKCH,1679982228,1680035986,1679958000,2023-03-28 07:43:48,53758,45856,7718,16993,9283,4,1
03d1e6,SIA861,EHAM,RJTT,1693098042,1693118518,1693090800,2023-08-27 03:00:42,20476,35721,4447,8350,5135,1,4
03d536,DAL1068,LEMD,EHAM,1686559146,1686570722,1686524400,2023-06-12 10:39:06,11576,45868,4345,753,2836,3,5
03d57a,QFA4434,OTHH,LFPO,1684124346,1684138618,1684105200,2023-05-15 06:19:06,14272,34968,2348,4733,7994,5,1
03d92c,SIA8819,EDDM,KLAX,1675623084,1675656142,1675551600,2023-02-05 19:51:24,33058,39823,9874,27780,9298,4,3
03dbc4,AAL352,EPWA,LHBP,1681081584,1681096479,1681081200,2023-04-10 01:06:24,14895,11855,9157,19813,2978,4,2
03de38,UAL6862,LKPR,VHHH,1696663383,1696701194,1696633200,2023-10-07 09:23:03,37811,4861,2278,31633,9972,4,2
03def9,SIA8841,ESSA,EGKK,1681082250,1681100365,1681081200,2023-04-10 01:17:30,18115,29790,3759,7258,3128,5,2
03e2b5,SWA6765,KDFW,WSSS,1696057113,1696075413,1696028400,2023-09-30 08:58:33,18300,20963,9236,49301,729,5,3
03e344,SWA443,KJFK,LPPT,1674313485,1674334385,1674255600,2023-01-21 16:04:45,20900,1559,1881,3890,6792,5,4
03e43d,RYR2748,ESSA,KLAX,1674273267,1674315324,1674255600,2023-01-21 04:54:27,42057,46861,7083,30781,532,3,1
03e728,RYR6877,LFPO,YSSY,1688658525,1688696774,1688598000,2023-07-06 17:48:45,38249,5811,4859,46010,698,1,3
03e763,SIA2473,OTHH,WSSS,1689241455,1689287008,1689202800,2023-07-13 11:44:15,45553,37349,8982,17913,3352,3,1
03e7cc,SWA3979,VHHH,EDDM,1689082023,1689090778,1689030000,2023-07-11 15:27:03,8755,20914,7083,18157,8525,1,5
03ebe9,DLH1845,EHAM,EGKK,1699252518,1699292828,1699225200,2023-11-06 07:35:18,40310,1866,7392,5553,4504,2,4
03ee61,UAL9694,OMDB,KLAX,1674555546,1674581901,1674514800,2023-01-24 11:19:06,26355,24589,9659,41128,2734,4,4
03ee67,EZY1347,OTHH,KORD,1684711029,1684722258,1684710000,2023-05-22 01:17:09,11229,27966,5339,874,5503,5,4
03efee,QTR1374,YSSY,VHHH,1694220150,1694240539,1694214000,2023-09-09 02:42:30,20389,44828,5376,26191,3045,4,3
03f3a1,ACA6150,LSZH,KATL,1692865062,1692890819,1692831600,2023-08-24 10:17:42,25757,372,3984,47758,760,4,3
03f527,UAL3352,LEMD,EDDF,1683223197,1683225133,1683154800,2023-05-04 19:59:57,1936,14456,9056,9559,7290,4,4
03f6af,SIA958,VHHH,LFPG,1677869223,1677907080,1677798000,2023-03-03 19:47:03,37857,24883,5050,22617,2326,4,4
03fc7a,QTR8445,ENGM,OMDB,1683260610,1683277543,1683241200,2023-05-05 06:23:30,16933,49812,2203,39431,909,5,1
03ffbf,SWA2109,OTHH,OMDB,1686236493,1686277651,1686178800,2023-06-08 17:01:33,41158,10295,9022,43610,9052,4,5
040016,QTR8332,LPPT,KORD,1683599256,1683648787,1683586800,2023-05-09 04:27:36,49531,43929,8827,36996,421,5,5
040089,UAE9838,LPPT,EFHK,1676620185,1676627605,1676588400,2023-02-17 08:49:45,7420,36312,4797,17003,7318,1,4
040147,SWA4943,LEBL,YSSY,1686022248,1686042708,1686006000,2023-06-06 05:30:48,20460,22693,1729,49516,6610,5,5
040234,DAL7980,LSZH,EKCH,1687955112,1687979901,1687906800,2023-06-28 14:25:12,24789,12400,9615,10585,7897,4,2
04024f,QFA6101,EHAM,RJTT,1701138084,1701189649,1701126000,2023-11-28 03:21:24,51565,39544,6455,32521,1079,2,1
0402b1,QTR1060,LFPG,KDFW,1687782861,1687788735,1687734000,2023-06-26 14:34:21,5874,41524,5006,20693,6030,5,4
0402cb,ACA789,RJTT,KATL,1681409922,1681421753,1681340400,2023-04-13 20:18:42,11831,2704,235,16119,4363,3,5
0404c1,QTR3305,WSSS,KJFK,1687534488,1687577850,1687474800,2023-06-23 17:34:48,43362,16782,7299,16024,8762,2,5
0404de,BAW1021,EDDM,VHHH,1695689985,1695692761,1695682800,2023-09-26 02:59:45,2776,3443,2555,45253,6101,5,5
0406a0,QTR5915,EKCH,EGLL,1680350460,1680390838,1680303600,2023-04-01 14:01:00,40378,16521,1856,47619,7643,4,4
040ad2,SWA5928,LEBL,LOWW,1679961921,1679966836,1679958000,2023-03-28 02:05:21,4915,45642,6135,49425,123,1,5
040b58,DAL5532,LIRF,ENGM,1682135835,1682174890,1682118000,2023-04-22 05:57:15,39055,41385,1473,21922,7578,3,1
040b62,QTR6188,EFHK,LHBP,1696134123,1696147340,1696114800,2023-10-01 06:22:03,13217,12938,54,41697,349,1,1
040dad,RYR6219,ENGM,LKPR,1693572768,1693580412,1693522800,2023-09-01 14:52:48,7644,41823,8886,43812,5752,1,3
040e56,SWA2073,ENGM,LIRF,1693870833,1693893456,1693868400,2023-09-05 01:40:33,22623,12813,4321,45926,7924,4,3
040fbc,DAL1189,OMDB,KATL,1683264765,1683274794,1683241200,2023-05-05 07:32:45,10029,25009,8709,18673,8157,3,4
040fbc,QFA8805,LPPT,EGKK,1683629199,1683649824,1683586800,2023-05-09 12:46:39,20625,29863,7130,23981,8117,1,2
041174,SWA1775,EFHK,LFPO,1676390586,1676406246,1676329200,2023-02-14 17:03:06,15660,45227,9000,22651,8447,5,3
0412ff,UAE8723,EPWA,KLAX,1696144614,1696159919,1696114800,2023-10-01 09:16:54,15305,47182,7018,22386,8225,4,1
041375,QTR931,LSZH,LOWW,1684474575,1684488673,1684450800,2023-05-19 07:36:15,14098,25717,5897,43531,3994,3,4
0415e0,UAL7848,KORD,LFPG,1697211399,1697216624,1697151600,2023-10-13 17:36:39,5225,47889,4335,23053,2505,2,5
041621,DAL1127,EGLL,LOWW,1684312092,1684360564,1684278000,2023-05-17 10:28:12,48472,27178,2452,34554,2054,1,5
041746,QFA4061,KDEN,LFPG,1688973225,1689000669,1688943600,2023-07-10 09:13:45,27444,37788,7652,30766,2222,2,3
041869,DAL504,RJTT,WSSS,1680268086,1680294379,1680217200,2023-03-31 15:08:06,26293,26621,6569,31077,2749,4,1
041d5a,SIA7987,KLAX,OTHH,1698369075,1698399519,1698361200,2023-10-27 03:11:15,30444,507,7181,25068,4149,5,5
041d88,AAL4266,KDFW,KDEN,1676104125,1676150514,1676070000,2023-02-11 09:28:45,46389,41969,7227,3935,5201,2,3
041e81,BAW8890,LOWW,OMDB,1703090226,1703112714,1703026800,2023-12-20 17:37:06,22488,43185,5916,16717,4870,3,1
041fc4,SWA2056,KATL,LOWW,1695727122,1695764744,1695682800,2023-09-26 13:18:42,37622,10106,9887,13476,8426,1,4
042134,ACA5711,RJTT,EGKK,1679560902,1679600744,1679526000,2023-03-23 09:41:42,39842,34893,8344,8651,7636,5,1
0422c3,AFR6214,KDEN,LFPO,1676253624,1676283073,1676242800,2023-02-13 03:00:24,29449,44476,4823,34399,4559,3,1
0423d6,AAL1867,LHBP,EGKK,1681958115,1681978632,1681945200,2023-04-20 04:35:15,20517,33291,93,27564,9600,5,4
04249e,DAL7669,LEBL,KJFK,1677433812,1677442843,1677366000,2023-02-26 18:50:12,9031,15177,3243,20689,8631,3,4
042588,BAW3773,LEBL,LOWW,1690189641,1690202051,1690153200,2023-07-24 11:07:21,12410,45699,3721,25377,5741,4,4
04288a,EZY5508,LEMD,ESSA,1692494223,1692503037,1692486000,2023-08-20 03:17:03,8814,14460,117,13930,2604,1,5
042974,UAL4628,KDFW,VHHH,1674489231,1674496542,1674428400,2023-01-23 16:53:51,7311,2667,4138,18718,705,1,4
042bcd,BAW6706,ENGM,EGLL,1684542036,1684582036,1684537200,2023-05-20 02:20:36,40000,3964,7961,11465,3260,1,5
042fdc,EZY6849,KJFK,LHBP,1692005193,1692057776,1691967600,2023-08-14 11:26:33,52583,28749,9929,2942,9315,2,4
043009,AFR6839,EDDF,RJTT,1692980562,1693021736,1692918000,2023-08-25 18:22:42,41174,15166,8642,22522,3385,1,2
04319b,ACA145,YSSY,EKCH,1698715647,1698723965,1698706800,2023-10-31 02:27:27,8318,31454,4826,2727,691,3,5
043204,DLH1793,LFPO,EGLL,1684849209,1684869101,1684796400,2023-05-23 15:40:09,19892,46511,5237,8909,8106,4,4
04333f,SIA7355,KLAX,LFPG,1675750872,1675761780,1675724400,2023-02-07 07:21:12,10908,41610,4204,18886,1702,2,1
043427,ACA2732,EHAM,EPWA,1691536071,1691554316,1691535600,2023-08-09 01:07:51,18245,24329,3954,15419,1453,3,2
0434fb,UAL5664,OMDB,KORD,1680845676,1680859315,1680822000,2023-04-07 07:34:36,13639,41554,6890,24854,522,1,1
0435d2,ACA9767,LFPG,EGLL,1686042417,1686083147,1686006000,2023-06-06 11:06:57,40730,6223,4577,9774,5937,2,5
0437b8,SWA6829,LIRF,LOWW,1689596997,1689603960,1689548400,2023-07-17 14:29:57,6963,32605,2927,9368,4172,5,2
04381a,UAL3237,EDDM,KDEN,1697259954,1697267396,1697238000,2023-10-14 07:05:54,7442,1540,9132,18314,5228,1,5
04384a,AAL8752,RJTT,ESSA,1696202025,1696215343,1696201200,2023-10-02 01:13:45,13318,39366,7650,20997,8611,2,2
043a5f,SIA1001,LFPO,LEMD,1695875178,1695917787,1695855600,2023-09-28 06:26:18,42609,36337,8997,39435,3034,5,5
043c04,EZY988,KORD,OMDB,1691805120,1691829455,1691794800,2023-08-12 03:52:00,24335,38323,3253,8313,4890,4,5
043c04,DLH3703,ENGM,KATL,1693234503,1693258343,1693177200,2023-08-28 16:55:03,23840,18331,1688,14862,1699,5,3
043d5d,DAL8999,EPWA,ESSA,1697209962,1697250002,1697151600,2023-10-13 17:12:42,40040,5833,1002,20820,3112,2,5
043e9b,QFA6150,KLAX,EKCH,1701541770,1701574124,1701471600,2023-12-02 19:29:30,32354,30291,9345,25153,8195,5,4
043f93,BAW2705,WSSS,OMDB,1686587100,1686639459,1686524400,2023-06-12 18:25:00,52359,8904,4067,12706,2478,3,2
04419b,AAL6183,YSSY,KATL,1700745588,1700760747,1700694000,2023-11-23 14:19:48,15159,27796,2661,13831,310,2,1
044429,SWA6293,LEBL,VHHH,1696207197,1696227812,1696201200,2023-10-02 02:39:57,20615,18040,1843,47686,3752,3,2
0444bf,ACA6023,OMDB,EGLL,1678296876,1678323118,1678230000,2023-03-08 18:34:36,26242,27047,2160,26983,1714,2,3
0445e4,BAW4087,LEBL,OTHH,1697292504,1697316742,1697238000,2023-10-14 16:08:24,24238,143,797,8527,1538,1,2
044627,RYR8910,EHAM,KATL,1703577456,1703623006,1703545200,2023-12-26 08:57:36,45550,14916,4698,20735,6034,2,5
04479c,RYR2443,LFPO,EGKK,1683820383,1683857622,1683759600,2023-05-11 17:53:03,37239,13259,8143,20539,90,2,1
0447fa,QTR881,LKPR,LFPO,1678953540,1678998858,1678921200,2023-03-16 08:59:00,45318,21920,1727,3297,4964,3,5
044a64,QFA9591,LFPG,LHBP,1684509456,1684528250,1684450800,2023-05-19 17:17:36,18794,22933,324,44911,2330,2,5
044ce7,DLH1146,KATL,LIRF,1689607527,1689649921,1689548400,2023-07-17 17:25:27,42394,11388,8432,30704,2432,1,2
044da2,UAL8476,LOWW,KDFW,1699833333,1699848518,1699830000,2023-11-13 00:55:33,15185,25297,8932,6725,2814,5,3
044e7b,AAL8703,LSZH,EHAM,1700819067,1700836538,1700780400,2023-11-24 10:44:27,17471,19528,8935,28823,1885,2,1
044ecf,SWA6536,LKPR,LFPO,1693740993,1693784095,1693695600,2023-09-03 13:36:33,43102,15603,9144,25098,4996,5,1
04509f,ACA7025,KDFW,LFPG,1701576201,1701613281,1701558000,2023-12-03 05:03:21,37080,30976,9444,32145,9602,2,3
0450e1,QTR3343,LEMD,KJFK,1681773534,1681786500,1681772400,2023-04-18 01:18:54,12966,17287,9415,669,6789,4,2
0450e9,UAL1675,LPPT,EPWA,1679021874,1679072707,1679007600,2023-03-17 03:57:54,50833,15054,6017,40891,1539,2,3
0451ef,RYR5343,LFPO,EGLL,1696812939,1696836138,1696806000,2023-10-09 02:55:39,23199,47236,9266,21932,9963,5,2
0454af,EZY1240,LEBL,ESSA,1678730511,1678748701,1678662000,2023-03-13 19:01:51,18190,873,8148,48251,9754,2,5
0455a5,QFA6479,LSZH,LEBL,1675587588,1675641211,1675551600,2023-02-05 09:59:48,53623,26937,2929,32057,2157,4,5
0457c1,AAL4251,EHAM,KJFK,1676880591,1676909870,1676847600,2023-02-20 09:09:51,29279,21950,3351,10457,740,3,1
0459be,DLH714,LEBL,EDDF,1682578908,1682610620,1682550000,2023-04-27 09:01:48,31712,48218,8286,33679,4996,3,4
045ae6,SWA8270,RJTT,LKPR,1677665439,1677673786,1677625200,2023-03-01 11:10:39,8347,7532,7570,26937,2909,5,3
045d0b,AAL2897,KJFK,OTHH,1687831620,1687855515,1687820400,2023-06-27 04:07:00,23895,14696,3130,45839,5661,5,5
045faa,AFR2343,KLAX,VHHH,1675707648,1675757406,1675638000,2023-02-06 19:20:48,49758,22055,3204,29959,3379,4,3
0460da,QTR6661,LIRF,LHBP,1690545498,1690570848,1690498800,2023-07-28 13:58:18,25350,46154,4818,33796,133,1,1
0460e9,AFR8149,ESSA,OTHH,1686818184,1686839123,1686783600,2023-06-15 10:36:24,20939,13982,124,42773,133,1,5
04618c,EZY3630,LSZH,RJTT,1679815521,1679834844,1679785200,2023-03-26 09:25:21,19323,10828,5234,17929,8984,3,4
04644a,AFR455,EGKK,ENGM,1689262059,1689312953,1689202800,2023-07-13 17:27:39,50894,23159,8992,41262,6744,3,3
046523,AAL1112,ESSA,KATL,1698762717,1698811173,1698706800,2023-10-31 15:31:57,48456,21577,4906,17267,5923,2,3
04678f,DLH5461,EGKK,KDEN,1680770535,1680822641,1680735600,2023-04-06 10:42:15,52106,46543,2911,47272,8921,2,1
046a3e,RYR5222,EGKK,LOWW,1694324955,1694374679,1694300400,2023-09-10 07:49:15,49724,49046,3738,17806,5698,4,3
046b16,EZY1997,LIRF,OMDB,1685359611,1685372819,1685314800,2023-05-29 13:26:51,13208,7878,7262,36287,1494,5,3
046bf4,BAW4742,KJFK,LHBP,1674231498,1674278853,1674169200,2023-01-20 17:18:18,47355,15863,2302,30854,9657,4,5
046d9d,EZY6975,YSSY,LOWW,1672831626,1672849925,1672786800,2023-01-04 12:27:06,18299,9636,1775,5595,2051,5,4
04707d,AFR7809,EDDF,EDDM,1694257479,1694267836,1694214000,2023-09-09 13:04:39,10357,15091,3521,19788,8330,4,3
047093,EZY7960,LSZH,LHBP,1693723791,1693737677,1693695600,2023-09-03 08:49:51,13886,13240,6827,17721,6783,3,4
04709e,BAW5270,LIRF,KDFW,1691030709,1691072063,1691017200,2023-08-03 04:45:09,41354,33928,6246,34827,6200,4,3
047156,RYR3060,ESSA,KDEN,1685011440,1685018243,1684969200,2023-05-25 12:44:00,6803,16533,3187,38089,2383,2,3
047469,QTR5952,KORD,EFHK,1702291119,1702327345,1702249200,2023-12-11 11:38:39,36226,45676,1059,35470,7800,2,1
0474eb,QFA9533,KDEN,KORD,1683501102,1683508391,1683500400,2023-05-08 01:11:42,7289,20063,5011,30271,7040,5,1
04796f,SIA4285,LPPT,KORD,1678082112,1678129511,1678057200,2023-03-06 06:55:12,47399,27543,0,20452,6358,2,2
047abf,EZY7045,OTHH,WSSS,1692973260,1692995867,1692918000,2023-08-25 16:21:00,22607,2154,4068,46928,4466,5,5
047bfa,BAW6196,LEMD,OTHH,1688381127,1688400268,1688338800,2023-07-03 12:45:27,19141,3746,1748,9133,3318,3,5
047ea4,UAE6467,YSSY,KORD,1677195567,1677246124,1677193200,2023-02-24 00:39:27,50557,13459,3259,45144,2470,4,4
0480d9,AFR8096,EFHK,OTHH,1690877910,1690910261,1690844400,2023-08-01 10:18:30,32351,25735,7180,48538,2699,2,2
048291,ACA3467,LEBL,OTHH,1690760709,1690797700,1690758000,2023-07-31 01:45:09,36991,24234,1242,45705,8095,3,2
04834e,DAL5169,YSSY,KATL,1692622980,1692669579,1692572400,2023-08-21 15:03:00,46599,21521,4197,47946,2994,2,3
0483b1,SWA7553,VHHH,EGKK,1679614575,1679620631,1679612400,2023-03-24 00:36:15,6056,37474,2373,4107,2468,2,1
04853b,DAL4941,LFPG,OMDB,1699008459,1699025113,1698966000,2023-11-03 11:47:39,16654,16037,5023,39199,8910,5,1
04858e,UAE4286,EFHK,EGLL,1698993003,1699029165,1698966000,2023-11-03 07:30:03,36162,2972,1177,10566,285,3,2
048989,BAW1693,EKCH,ENGM,1679131044,1679166466,1679094000,2023-03-18 10:17:24,35422,9886,9663,11907,5636,5,2
0489a9,DLH497,EFHK,EGLL,1696486257,1696526497,1696460400,2023-10-05 08:10:57,40240,49139,475,6749,3600,1,2
048a17,RYR6173,KJFK,OMDB,1680918645,1680930077,1680908400,2023-04-08 03:50:45,11432,5491,4781,806,5899,3,3
048b89,BAW6767,EHAM,LSZH,1676188083,1676227535,1676156400,2023-02-12 08:48:03,39452,25775,7609,22857,5923,3,5
048e47,QFA2634,LKPR,EGKK,1683981837,1683999061,1683932400,2023-05-13 14:43:57,17224,32850,8779,6956,3386,2,4
048efc,ACA9481,YSSY,ESSA,1681926546,1681941357,1681858800,2023-04-19 19:49:06,14811,7954,3088,12027,637,2,1
0493a4,DLH9326,KORD,VHHH,1686846237,1686859750,1686783600,2023-06-15 18:23:57,13513,49248,78,24283,5082,5,1
0494f0,QTR2037,LEMD,EHAM,1686419958,1686434404,1686351600,2023-06-10 19:59:18,14446,46675,1202,25933,6823,2,5
049537,BAW7090,RJTT,LIRF,1679133459,1679140417,1679094000,2023-03-18 10:57:39,6958,17081,7791,21126,9632,5,4
04968b,SIA3500,EHAM,EDDF,1678925508,1678936370,1678921200,2023-03-16 01:11:48,10862,1816,2921,14808,3554,5,2
0496ff,AFR110,KDEN,LEMD,1684222596,1684244566,1684191600,2023-05-16 09:36:36,21970,40224,414,27553,577,1,4
0497d3,BAW2328,KDEN,LIRF,1681579959,1681609273,1681513200,2023-04-15 19:32:39,29314,29532,3818,20785,2347,2,4
049869,QFA9677,EDDM,KDFW,1684488978,1684533740,1684450800,2023-05-19 11:36:18,44762,28128,6634,40972,9288,4,1
0498a1,QTR9901,WSSS,EFHK,1696786563,1696808123,1696719600,2023-10-08 19:36:03,21560,6682,1283,31644,6225,1,1
049947,DAL614,EFHK,LIRF,1676700642,1676729299,1676674800,2023-02-18 07:10:42,28657,29392,6836,32163,364,3,4
049c2e,UAE3265,EDDF,EHAM,1682846991,1682898312,1682809200,2023-04-30 11:29:51,51321,47265,894,5775,5385,2,5
049cc9,QTR6392,LKPR,OMDB,1680476799,1680488361,1680476400,2023-04-03 01:06:39,11562,38064,2704,3617,8306,5,1
049d3e,RYR5386,LFPG,KDEN,1685575329,1685599661,1685574000,2023-06-01 01:22:09,24332,43704,2066,33939,9867,5,5
049e00,EZY7545,ENGM,LSZH,1674013335,1674015895,1673996400,2023-01-18 04:42:15,2560,45321,1414,39663,5754,4,3
04a103,DLH5155,EHAM,KLAX,1677517341,1677540903,1677452400,2023-02-27 18:02:21,23562,30315,1232,10912,5364,2,5
04ad9c,SIA7550,KORD,ESSA,1686588759,1686628692,1686524400,2023-06-12 18:52:39,39933,21169,4521,27918,8840,2,5
04ae0d,SIA4272,OTHH,LFPO,1702989768,1703009595,1702940400,2023-12-19 13:42:48,19827,22605,4409,8516,4307,4,2
04b08d,ACA7602,EPWA,EDDM,1676530893,1676563326,1676502000,2023-02-16 08:01:33,32433,21958,4751,33369,4924,4,3
04b0c0,SWA8799,EDDM,EGKK,1700621343,1700625927,1700607600,2023-11-22 03:49:03,4584,36197,5335,23810,2223,4,3
04b10e,UAE9325,KDEN,LKPR,1673405664,1673442526,1673391600,2023-01-11 03:54:24,36862,33918,9591,34014,4983,3,2
04b20e,UAL1161,EPWA,EDDM,1686413658,1686442381,1686351600,2023-06-10 18:14:18,28723,2727,6639,40921,4438,5,1
04b271,AAL6440,EDDF,EGKK,1685183349,1685200145,1685142000,2023-05-27 12:29:09,16796,30444,6500,28662,7000,1,2
04b378,RYR7132,RJTT,EDDM,1697188443,1697206642,1697151600,2023-10-13 11:14:03,18199,31533,9447,18128,8469,1,2
04b465,DLH2189,LEBL,KORD,1681913292,1681956766,1681858800,2023-04-19 16:08:12,43474,48092,4247,39463,4320,5,2
04b4b1,RYR9834,LPPT,KJFK,1674616872,1674630890,1674601200,2023-01-25 04:21:12,14018,41923,4664,6179,4420,2,5
04b6f5,DLH7047,EPWA,LEMD,1673619273,1673654185,1673564400,2023-01-13 15:14:33,34912,23740,8925,28507,1254,2,2
04bfdd,DAL3950,EHAM,OMDB,1680913800,1680939890,1680908400,2023-04-08 02:30:00,26090,33793,7858,32840,4764,3,5
04c03a,AAL5014,OTHH,KATL,1689957075,1690011028,1689894000,2023-07-21 18:31:15,53953,19274,1871,17488,5676,5,3
04c199,SWA1124,LPPT,KATL,1686388845,1686402804,1686351600,2023-06-10 11:20:45,13959,20226,6608,29921,4387,5,1
04c4b7,QFA1868,OTHH,VHHH,1686639858,1686643667,1686610800,2023-06-13 09:04:18,3809,47066,1517,44750,2698,5,4
04c4bc,AAL5923,EGLL,KORD,1691121969,1691145416,1691103600,2023-08-04 06:06:09,23447,189,3825,38272,3470,3,3
04c568,ACA1109,EFHK,KORD,1679792421,1679837400,1679785200,2023-03-26 03:00:21,44979,22651,4084,48382,409,3,4
04c6f2,UAE1202,EDDF,KDEN,1690118058,1690129284,1690066800,2023-07-23 15:14:18,11226,12942,2810,13470,773,1,1
04c861,DLH4933,LEBL,RJTT,1684288365,1684338848,1684278000,2023-05-17 03:52:45,50483,13236,9783,892,691,1,4
04cadb,EZY5539,LHBP,EGLL,1677369714,1677377192,1677366000,2023-02-26 01:01:54,7478,10747,2095,6600,5138,2,1
04cc89,RYR3753,KJFK,LOWW,1697867979,1697900173,1697842800,2023-10-21 07:59:39,32194,11315,5140,39690,1938,3,1
04cd83,DLH1645,KDEN,KORD,1682818068,1682822849,1682809200,2023-04-30 03:27:48,4781,25953,3108,22062,3015,5,3
04d04d,UAL9557,LHBP,EGLL,1682557857,1682586014,1682550000,2023-04-27 03:10:57,28157,34859,7541,26551,6608,2,5
04d171,EZY3203,LOWW,RJTT,1676944884,1676996275,1676934000,2023-02-21 03:01:24,51391,7992,7917,22214,1880,5,1
04d2f6,UAE433,LIRF,EDDM,1698684366,1698715069,1698620400,2023-10-30 17:46:06,30703,25693,1545,3949,507,2,2
04d42c,AAL9325,EKCH,KORD,1691593491,1691646882,1691535600,2023-08-09 17:04:51,53391,22575,957,6967,2718,3,5
04d49a,SWA9395,LOWW,LEMD,1688292360,1688317247,1688252400,2023-07-02 12:06:00,24887,16,7169,42432,9985,4,4
04d67c,DLH2062,YSSY,EPWA,1700371110,1700422842,1700348400,2023-11-19 06:18:30,51732,36075,3335,16997,9504,1,2
